sweepId,cellId,seed,NURSE_COUNT,MEDI_COUNT,BLANKI_COUNT,EDI_COUNT,needSpawn_emergency,needSpawn_medication,needSpawn_comfort,needSpawn_visitor_escort,criticalIncidentCount,meanEmergencyResponseTime,needsUnfulfilledAtEnd,meanNurseUtilisation,meanRobotUtilisation,meanWaitTime_emergency,meanWaitTime_medication,meanWaitTime_comfort,meanWaitTime_visitor_escort,needsGenerated_emergency,needsGenerated_medication,needsGenerated_comfort,needsGenerated_visitor_escort,needsFulfilled_emergency,needsFulfilled_medication,needsFulfilled_comfort,needsFulfilled_visitor_escort
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",4,5,1,2,1,0.000075,0.005,0.001,0.0015,6,23.333333333333332,19,0.9443956043956017,0.7703296703296704,23.333333333333332,105.14583333333333,27.68888888888889,41,3,154,45,51,3,144,45,50
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",5,5,1,2,1,0.000075,0.005,0.001,0.0015,0,18,21,0.9362637362637332,0.7456043956043956,18,72.29078014184397,27.75609756097561,43.52173913043478,3,151,43,50,3,141,41,46
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",6,5,1,2,1,0.000075,0.005,0.001,0.0015,3,0,27,0.9131868131868119,0.7744505494505495,0,94.76691729323308,27.11627906976744,39.131147540983605,0,150,42,61,0,133,43,61
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",7,5,1,2,1,0.000075,0.005,0.001,0.0015,4,20.666666666666668,22,0.9296703296703269,0.7126373626373627,20.666666666666668,105.64341085271317,28.794117647058822,41.19642857142857,3,140,34,57,3,129,34,56
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",8,5,1,2,1,0.000075,0.005,0.001,0.0015,0,22,28,0.9327472527472501,0.734065934065934,22,93.6013986013986,30.57894736842105,41.734693877551024,2,159,39,51,1,143,38,49
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",9,5,1,2,1,0.000075,0.005,0.001,0.0015,1,15.666666666666666,26,0.9443956043956019,0.7596153846153846,15.666666666666666,78.55970149253731,28.1875,40.36538461538461,3,150,48,53,3,134,48,52
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",10,5,1,2,1,0.000075,0.005,0.001,0.0015,8,13,27,0.9452747252747227,0.7112637362637363,13,113.38053097345133,25,40.9264705882353,2,135,35,66,2,113,35,68
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",11,5,1,2,1,0.000075,0.005,0.001,0.0015,4,13,19,0.9443956043956016,0.7565934065934066,13,99.32608695652173,29.761904761904763,41.30357142857143,3,151,42,57,3,138,42,56
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",12,5,1,2,1,0.000075,0.005,0.001,0.0015,5,18,20,0.9426373626373602,0.753021978021978,18,100.79389312977099,30.75,39.125,2,146,39,61,2,131,40,64
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",13,5,1,2,1,0.000075,0.005,0.001,0.0015,0,20.5,19,0.9360439560439531,0.6554945054945055,20.5,74.18461538461538,25.392857142857142,39.8,2,141,27,56,2,130,28,55
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",14,5,1,2,1,0.000075,0.005,0.001,0.0015,6,22.666666666666668,32,0.9437362637362614,0.7725274725274726,22.666666666666668,101.86153846153846,30.675,41.05172413793103,3,156,42,56,3,130,40,58
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",15,5,1,2,1,0.000075,0.005,0.001,0.0015,0,22,16,0.9373626373626337,0.8285714285714286,22,71.91724137931034,31.367346938775512,44.46,2,150,47,48,2,145,49,50
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",16,5,1,2,1,0.000075,0.005,0.001,0.0015,2,10,28,0.9481318681318656,0.7508241758241758,10,107.6311475409836,30.428571428571427,41.71641791044776,4,137,40,68,4,122,42,67
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",17,5,1,2,1,0.000075,0.005,0.001,0.0015,0,22.75,32,0.9498901098901075,0.7637362637362637,22.75,91.38983050847457,26.348837209302324,39.65714285714286,4,139,44,71,4,118,43,70
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",18,5,1,2,1,0.000075,0.005,0.001,0.0015,0,21.5,25,0.9483516483516461,0.7291208791208791,21.5,75.55384615384615,28.393939393939394,42.19298245614035,3,142,34,61,2,130,33,57
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",19,5,1,2,1,0.000075,0.005,0.001,0.0015,17,20,23,0.8949450549450535,0.7722527472527473,20,142.26050420168067,27,40.564516129032256,1,135,44,63,1,119,44,62
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",20,5,1,2,1,0.000075,0.005,0.001,0.0015,0,28.333333333333332,20,0.9265934065934043,0.718956043956044,28.333333333333332,87.26717557251908,33.2962962962963,41.666666666666664,3,142,31,56,3,131,27,54
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",21,5,1,2,1,0.000075,0.005,0.001,0.0015,0,18.5,16,0.9472527472527449,0.6634615384615384,18.5,78.81884057971014,20.441176470588236,41.57142857142857,2,141,36,65,2,138,34,63
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",22,5,1,2,1,0.000075,0.005,0.001,0.0015,0,14,27,0.9483516483516461,0.7593406593406593,14,106.96,25.869565217391305,42.61904761904762,4,140,44,63,4,125,46,63
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",23,5,1,2,1,0.000075,0.005,0.001,0.0015,7,13.5,21,0.9481318681318657,0.7464285714285714,13.5,111.97058823529412,28.609756097560975,44.71186440677966,2,143,39,62,2,136,41,59
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",24,5,1,2,1,0.000075,0.005,0.001,0.0015,8,16,22,0.9432967032967001,0.7736263736263737,16,118,25.638297872340427,41.8,3,141,50,59,3,128,47,60
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",25,5,1,2,1,0.000075,0.005,0.001,0.0015,0,12.2,15,0.9452747252747228,0.7494505494505495,12.2,75.12925170068027,28.34090909090909,39.12765957446808,5,155,44,45,5,147,44,47
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",26,5,1,2,1,0.000075,0.005,0.001,0.0015,3,19.5,31,0.9472527472527453,0.760989010989011,19.5,97.88805970149254,29.5,43.06060606060606,2,144,46,72,2,134,48,66
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",27,5,1,2,1,0.000075,0.005,0.001,0.0015,2,25.5,20,0.9523076923076902,0.7307692307692307,25.5,89.43697478991596,29.3,43.276923076923076,4,132,37,61,4,119,40,65
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",28,5,1,2,1,0.000075,0.005,0.001,0.0015,5,10.5,32,0.9483516483516461,0.7054945054945055,10.5,113.41739130434783,26.36111111111111,42.87301587301587,0,131,37,64,2,115,36,63
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",29,5,1,2,1,0.000075,0.005,0.001,0.0015,0,23,27,0.9503296703296676,0.8208791208791208,23,92.62931034482759,27.369565217391305,42.39393939393939,5,131,48,66,4,116,46,66
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E1",30,5,1,2,1,0.000075,0.005,0.001,0.0015,12,11.6,35,0.9514285714285695,0.7601648351648351,11.6,105.3135593220339,28.05,44.97222222222222,5,141,38,73,5,118,40,72
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",1,5,1,2,2,0.000075,0.005,0.001,0.0015,0,18.5,31,0.9151648351648344,0.7967032967032969,18.5,50.55652173913043,29.448979591836736,46.92537313432836,5,138,49,69,6,115,49,67
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",2,5,1,2,2,0.000075,0.005,0.001,0.0015,2,17,26,0.9318681318681293,0.748571428571428,17,89.62204724409449,24.846153846153847,45.85507246376812,3,137,36,71,3,127,39,69
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",3,5,1,2,2,0.000075,0.005,0.001,0.0015,1,12.5,14,0.9437362637362607,0.7575824175824191,12.5,102.34693877551021,29.463414634146343,45.301587301587304,1,150,40,63,2,147,41,63
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",4,5,1,2,2,0.000075,0.005,0.001,0.0015,0,21,12,0.9450549450549417,0.7626373626373656,21,75.95070422535211,25.642857142857142,44.08196721311475,4,145,41,62,4,142,42,61
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",5,5,1,2,2,0.000075,0.005,0.001,0.0015,0,9.333333333333334,20,0.941098901098898,0.7219780219780215,9.333333333333334,63.993506493506494,23.41860465116279,48,3,164,45,49,3,154,43,46
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",6,5,1,2,2,0.000075,0.005,0.001,0.0015,3,18,19,0.9391208791208763,0.7575824175824192,18,89.61194029850746,26.711111111111112,43.89705882352941,3,137,43,75,3,134,45,68
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",7,5,1,2,2,0.000075,0.005,0.001,0.0015,0,17,22,0.9417582417582395,0.7349450549450535,17,72.08108108108108,27.38888888888889,45,4,158,36,56,4,148,36,54
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",8,5,1,2,2,0.000075,0.005,0.001,0.0015,0,17,18,0.9397802197802169,0.7327472527472536,17,63.825,28.41176470588235,43.708333333333336,5,164,34,51,4,160,34,48
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",9,5,1,2,2,0.000075,0.005,0.001,0.0015,3,19,27,0.9439560439560417,0.725054945054947,19,98.65467625899281,28.405405405405407,45.92063492063492,4,155,37,66,4,139,37,63
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",10,5,1,2,2,0.000075,0.005,0.001,0.0015,2,19,26,0.9402197802197776,0.7446153846153842,19,95.30985915492958,25.142857142857142,43.52459016393443,2,160,43,60,1,142,42,61
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",11,5,1,2,2,0.000075,0.005,0.001,0.0015,1,28,27,0.9415384615384584,0.7938461538461529,28,76.09154929577464,26.574074074074073,45.596774193548384,1,160,55,58,1,142,54,62
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",12,5,1,2,2,0.000075,0.005,0.001,0.0015,0,31.666666666666668,14,0.929230769230765,0.7169230769230789,31.666666666666668,84.43795620437956,25.710526315789473,45.14754098360656,3,145,35,60,3,137,38,61
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",13,5,1,2,2,0.000075,0.005,0.001,0.0015,0,18,20,0.9309890109890064,0.7397802197802211,18,59.32374100719424,29.0625,42.953125,1,153,31,63,1,139,32,64
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",14,5,1,2,2,0.000075,0.005,0.001,0.0015,0,5,23,0.9114285714285704,0.8048351648351629,5,81.83453237410072,29.195652173913043,42.71212121212121,1,156,45,67,1,139,46,66
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",15,5,1,2,2,0.000075,0.005,0.001,0.0015,0,15.75,14,0.9435164835164814,0.7670329670329721,15.75,58.40397350993378,28.875,50.79245283018868,5,156,37,52,4,151,40,53
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",16,5,1,2,2,0.000075,0.005,0.001,0.0015,1,21.5,31,0.9450549450549427,0.7545054945054953,21.5,95.92700729927007,26.15909090909091,44.3134328358209,4,153,44,68,4,137,44,67
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",17,5,1,2,2,0.000075,0.005,0.001,0.0015,0,15.5,23,0.9430769230769203,0.7439560439560424,15.5,40.72727272727273,26.9,47.61904761904762,4,164,50,46,4,154,50,42
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",18,5,1,2,2,0.000075,0.005,0.001,0.0015,0,18,24,0.9367032967032943,0.6931868131868124,18,53.292857142857144,27.533333333333335,46.80769230769231,5,155,29,55,5,140,30,52
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",19,5,1,2,2,0.000075,0.005,0.001,0.0015,5,13.5,21,0.9239560439560418,0.7248351648351682,13.5,99.30075187969925,22.3953488372093,42.95454545454545,2,148,42,67,2,133,43,66
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",20,5,1,2,2,0.000075,0.005,0.001,0.0015,0,14.25,18,0.924615384615383,0.6984615384615396,14.25,69.18656716417911,29.058823529411764,42.89655172413793,4,146,36,59,4,134,34,58
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",21,5,1,2,2,0.000075,0.005,0.001,0.0015,1,15.142857142857142,20,0.9454945054945032,0.7307692307692312,15.142857142857142,90.87050359712231,26.341463414634145,46.267857142857146,7,145,42,60,7,139,41,56
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",22,5,1,2,2,0.000075,0.005,0.001,0.0015,0,24,25,0.946593406593404,0.7905494505494494,24,82.37857142857143,30.42105263157895,44.77777777777778,5,155,37,71,5,140,38,72
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",23,5,1,2,2,0.000075,0.005,0.001,0.0015,0,28,15,0.9083516483516436,0.7665934065934081,28,91.34693877551021,27.825,43.868852459016395,1,151,38,61,1,147,40,61
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",24,5,1,2,2,0.000075,0.005,0.001,0.0015,0,18.5,13,0.9272527472527453,0.7698901098901108,18.5,76.47972972972973,24.795454545454547,45.285714285714285,2,155,44,57,2,148,44,56
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",25,5,1,2,2,0.000075,0.005,0.001,0.0015,2,30.5,21,0.9474725274725253,0.7437362637362643,30.5,77.83216783216783,25.771428571428572,46.86153846153846,2,151,36,68,2,143,35,65
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",26,5,1,2,2,0.000075,0.005,0.001,0.0015,1,12,20,0.9439560439560407,0.7859340659340688,12,86.77027027027027,25.77777777777778,44.44615384615385,1,152,43,66,1,148,45,65
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",27,5,1,2,2,0.000075,0.005,0.001,0.0015,2,21,30,0.9474725274725242,0.6980219780219808,21,95.1015625,26,46.50704225352113,4,152,34,69,4,128,37,71
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",28,5,1,2,2,0.000075,0.005,0.001,0.0015,4,8.666666666666666,25,0.9323076923076881,0.7874725274725284,8.666666666666666,98.08661417322834,28.91304347826087,44.470588235294116,1,137,46,69,3,127,46,68
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",29,5,1,2,2,0.000075,0.005,0.001,0.0015,1,24,19,0.9450549450549426,0.7349450549450561,24,88.03623188405797,23.128205128205128,45.55555555555556,4,147,39,63,3,138,39,63
"sweep_2026-04-18T13-50-32-242Z","F_N5_M1_B2_E2",30,5,1,2,2,0.000075,0.005,0.001,0.0015,1,19,32,0.941318681318679,0.7610989010989008,19,68.68345323741008,29.11111111111111,46.16393442622951,4,155,43,66,4,139,45,61
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",1,5,2,0,0,0.000075,0.005,0.001,0.0015,7,10.666666666666666,32,0.952967032967031,0.967032967032967,10.666666666666666,102.02830188679245,34.94285714285714,36.65277777777778,3,123,40,72,3,106,35,72
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",2,5,2,0,0,0.000075,0.005,0.001,0.0015,19,14.6,31,0.9514285714285693,0.9637362637362638,14.6,100.33050847457628,42.8235294117647,38.55882352941177,5,139,35,66,5,118,34,68
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",3,5,2,0,0,0.000075,0.005,0.001,0.0015,17,13.6,19,0.9498901098901072,0.9620879120879121,13.6,129.29921259842519,35.44117647058823,35.145161290322584,4,136,33,62,5,127,34,62
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",4,5,2,0,0,0.000075,0.005,0.001,0.0015,9,17.5,23,0.9509890109890083,0.9626373626373627,17.5,128.97520661157026,36.583333333333336,38.38709677419355,4,132,41,59,4,121,36,62
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",5,5,2,0,0,0.000075,0.005,0.001,0.0015,0,27.333333333333332,23,0.9446153846153819,0.9681318681318681,27.333333333333332,55.28767123287671,31.390243902439025,38.76470588235294,3,158,43,37,3,146,41,34
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",6,5,2,0,0,0.000075,0.005,0.001,0.0015,15,10.5,26,0.9474725274725248,0.9631868131868132,10.5,122.08759124087591,29.783783783783782,37.44444444444444,3,149,39,53,4,137,37,54
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",7,5,2,0,0,0.000075,0.005,0.001,0.0015,9,19,33,0.9450549450549426,0.954945054945055,19,109.47107438016529,27.352941176470587,37.86666666666667,3,141,36,65,3,121,34,60
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",8,5,2,0,0,0.000075,0.005,0.001,0.0015,2,22.333333333333332,23,0.9494505494505467,0.9598901098901099,22.333333333333332,81.55147058823529,39.34146341463415,37.857142857142854,3,147,42,52,3,136,41,49
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",9,5,2,0,0,0.000075,0.005,0.001,0.0015,6,13.6,38,0.9509890109890088,0.9593406593406594,13.6,102.1140350877193,53,36.36986301369863,5,140,40,73,5,114,38,73
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",10,5,2,0,0,0.000075,0.005,0.001,0.0015,14,15,22,0.9516483516483488,0.9637362637362638,15,114.52212389380531,51.142857142857146,37.66153846153846,4,130,36,63,4,113,35,65
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",11,5,2,0,0,0.000075,0.005,0.001,0.0015,13,22,35,0.9432967032967007,0.9653846153846154,22,85.95348837209302,58.25,32.84615384615385,3,154,59,51,3,129,56,52
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",12,5,2,0,0,0.000075,0.005,0.001,0.0015,10,20.666666666666668,26,0.9520879120879097,0.9648351648351648,20.666666666666668,114.88990825688073,46.37837837837838,40.60294117647059,3,128,36,65,3,109,37,68
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",13,5,2,0,0,0.000075,0.005,0.001,0.0015,3,21,27,0.9443956043956023,0.9653846153846154,21,85.51937984496124,38.05263157894737,37.08163265306123,1,141,40,52,1,129,38,49
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",14,5,2,0,0,0.000075,0.005,0.001,0.0015,0,22.5,23,0.9382417582417566,0.9565934065934066,22.5,63.091603053435115,54.73684210526316,39.611111111111114,2,146,39,57,2,131,38,54
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",15,5,2,0,0,0.000075,0.005,0.001,0.0015,4,17.444444444444443,18,0.9468131868131845,0.9637362637362638,17.444444444444443,92.7560975609756,48.73913043478261,40.56521739130435,8,134,43,44,9,123,46,46
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",16,5,2,0,0,0.000075,0.005,0.001,0.0015,6,27.75,42,0.9545054945054926,0.9631868131868132,27.75,77.5982905982906,62.375,42.666666666666664,4,137,34,67,4,117,24,66
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",17,5,2,0,0,0.000075,0.005,0.001,0.0015,24,14,27,0.9538461538461515,0.9593406593406594,14,119.68067226890756,40.75757575757576,41.23076923076923,3,136,35,63,2,119,33,65
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",18,5,2,0,0,0.000075,0.005,0.001,0.0015,1,24.5,23,0.9432967032967011,0.960989010989011,24.5,69.08661417322834,34.31111111111111,35.26086956521739,4,144,46,48,4,127,45,46
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",19,5,2,0,0,0.000075,0.005,0.001,0.0015,15,23,38,0.9507692307692288,0.960989010989011,23,99.17241379310344,59.421052631578945,39.08450704225352,3,141,44,72,3,116,38,71
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",20,5,2,0,0,0.000075,0.005,0.001,0.0015,4,21.25,23,0.929670329670327,0.9593406593406594,21.25,88.078125,65.93103448275862,39.490566037735846,4,141,31,56,4,128,29,53
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",21,5,2,0,0,0.000075,0.005,0.001,0.0015,12,17.2,19,0.9520879120879091,0.9637362637362638,17.2,114.31451612903226,42.793103448275865,39.90163934426229,5,131,31,63,5,124,29,61
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",22,5,2,0,0,0.000075,0.005,0.001,0.0015,19,13.333333333333334,18,0.9470329670329637,0.9626373626373627,13.333333333333334,133.3968253968254,40.06382978723404,34.76190476190476,3,131,46,62,3,126,47,63
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",23,5,2,0,0,0.000075,0.005,0.001,0.0015,14,24.5,16,0.9498901098901076,0.9664835164835165,24.5,131.96491228070175,42.51162790697674,37.903225806451616,2,118,43,60,2,114,43,62
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",24,5,2,0,0,0.000075,0.005,0.001,0.0015,14,26,27,0.9534065934065913,0.9648351648351648,26,108.94,71,42.583333333333336,5,120,47,69,5,100,43,72
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",25,5,2,0,0,0.000075,0.005,0.001,0.0015,8,25.75,26,0.9534065934065907,0.9637362637362638,25.75,94.8119658119658,73.25,39.07575757575758,3,126,37,66,4,117,32,66
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",26,5,2,0,0,0.000075,0.005,0.001,0.0015,18,23.25,28,0.9496703296703269,0.9626373626373627,23.25,127.744,44.45454545454545,39.767857142857146,3,141,44,60,4,125,44,56
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",27,5,2,0,0,0.000075,0.005,0.001,0.0015,3,22.333333333333332,26,0.9509890109890088,0.9648351648351648,22.333333333333332,103.48695652173913,55.225,39.43939393939394,4,126,43,62,3,115,40,66
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",28,5,2,0,0,0.000075,0.005,0.001,0.0015,9,20.4,33,0.9534065934065908,0.9587912087912088,20.4,111.09821428571429,71.2051282051282,37.81944444444444,4,128,42,74,5,112,39,72
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",29,5,2,0,0,0.000075,0.005,0.001,0.0015,4,15.333333333333334,24,0.9470329670329645,0.9620879120879121,15.333333333333334,96.24626865671642,31.4,36.36538461538461,4,145,41,56,3,134,40,52
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E0",30,5,2,0,0,0.000075,0.005,0.001,0.0015,6,19,39,0.9503296703296683,0.9659340659340659,19,88.56410256410257,47.41860465116279,39.10526315789474,7,136,45,60,6,117,43,57
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",1,5,2,0,1,0.000075,0.005,0.001,0.0015,1,22.8,28,0.9479120879120857,0.9326007326007305,22.8,59.48936170212766,37.270270270270274,44.517857142857146,5,154,36,61,5,141,37,56
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",2,5,2,0,1,0.000075,0.005,0.001,0.0015,6,18.333333333333332,37,0.9505494505494484,0.9230769230769214,18.333333333333332,89.0241935483871,49.903225806451616,43.36986301369863,3,150,32,73,3,124,31,73
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",3,5,2,0,1,0.000075,0.005,0.001,0.0015,1,21.6,18,0.9463736263736232,0.9234432234432218,21.6,98.07246376811594,44.23255813953488,42,5,143,42,61,5,138,43,56
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",4,5,2,0,1,0.000075,0.005,0.001,0.0015,2,16.5,29,0.9490109890109865,0.934798534798531,16.5,94.34146341463415,48.34090909090909,42.89705882352941,4,141,46,69,4,123,44,68
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",5,5,2,0,1,0.000075,0.005,0.001,0.0015,0,20,27,0.9501098901098881,0.9377289377289377,20,55.703125,42.121212121212125,46.25,1,144,35,63,1,128,33,60
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",6,5,2,0,1,0.000075,0.005,0.001,0.0015,0,13.833333333333334,28,0.9408791208791175,0.9135531135531096,13.833333333333334,67.28965517241379,33.725,38.82142857142857,4,160,41,54,6,145,40,56
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",7,5,2,0,1,0.000075,0.005,0.001,0.0015,0,23.5,26,0.9410989010988986,0.9384615384615356,23.5,63.74626865671642,32.1764705882353,43.69491525423729,2,147,40,60,2,134,34,59
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",8,5,2,0,1,0.000075,0.005,0.001,0.0015,3,23,14,0.9441758241758216,0.9223443223443187,23,68.47682119205298,28.71794871794872,41.0188679245283,5,155,39,53,4,151,39,53
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",9,5,2,0,1,0.000075,0.005,0.001,0.0015,15,16,39,0.9501098901098881,0.9252747252747221,16,100.2016806722689,66.02173913043478,44.51428571428571,3,137,51,76,3,119,46,70
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",10,5,2,0,1,0.000075,0.005,0.001,0.0015,1,18.8,29,0.9470329670329649,0.9307692307692287,18.8,75.29411764705883,38.45,38.833333333333336,5,151,41,63,5,136,40,60
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",11,5,2,0,1,0.000075,0.005,0.001,0.0015,2,17,21,0.9457142857142828,0.9194139194139167,17,78.24444444444444,32.76190476190476,39.640625,2,144,42,64,2,135,42,64
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",12,5,2,0,1,0.000075,0.005,0.001,0.0015,9,16.4,10,0.9472527472527448,0.9315018315018299,16.4,105.98540145985402,32.526315789473685,41.91379310344828,6,138,38,55,5,137,38,58
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",13,5,2,0,1,0.000075,0.005,0.001,0.0015,0,17.833333333333332,22,0.9463736263736238,0.9333333333333294,17.833333333333332,59.20740740740741,32.96774193548387,40.57627118644068,6,144,34,61,6,135,31,59
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",14,5,2,0,1,0.000075,0.005,0.001,0.0015,1,13.5,18,0.9452747252747231,0.9252747252747241,13.5,84.57718120805369,30.096774193548388,41.87719298245614,2,153,33,60,2,149,31,57
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",15,5,2,0,1,0.000075,0.005,0.001,0.0015,3,17,20,0.9428571428571396,0.9135531135531114,17,93.84246575342466,34.95348837209303,40.32,4,156,42,47,5,146,43,50
"sweep_2026-04-18T13-50-32-242Z","F_N5_M2_B0_E1",16,5,2,0,1,0.000075,0.005,0.001,0.0015,3,12.5,27,0.9498901098901074,0.9307692307692299,12.5,80.296,33.89473684210526,39.01470588235294,6,138,39,70,6,125,38,68
